"datetime","ph","orp","tempf","turb","cond","algae","toc","uva254","trypto_interp","label1","label2","set"
2019-04-24 07:30:00,8.21999931335449,839,59.5,0.239999994635582,890,0.0329583771526814,2.71571111679077,0.0596744120121002,928.666666666667,"normal","normal","train"
2019-04-24 07:45:00,8.21999931335449,839,59.2999992370605,0.229999989271164,890,0.0337946340441704,2.71362733840942,0.0595970712602139,927,"normal","normal","train"
2019-04-24 08:00:00,8.2123327255249,839,59.5,0.239999994635582,890,0.0337890945374966,2.70193791389465,0.0594657436013222,927.333333333333,"normal","normal","train"
2019-04-24 08:15:00,8.21999931335449,839,59.7233352661133,0.239999994635582,890,0.0416947975754738,2.70868515968323,0.0594634003937244,927.333333333333,"normal","normal","train"
2019-04-24 08:30:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0366340801119804,2.71636271476746,0.0596875175833702,926.333333333333,"normal","normal","train"
2019-04-24 08:45:00,8.20999908447266,834,60,0.239999994635582,890,0.0288704670965672,2.70871257781982,0.0597143359482288,922.666666666667,"normal","normal","train"
2019-04-24 09:00:00,8.20999908447266,834,60,0.239999994635582,890,0.0306464061141014,2.70590853691101,0.0595388300716877,921.666666666667,"normal","normal","train"
2019-04-24 09:15:00,8.19999980926514,834,60.3999977111816,0.239999994635582,882,0.029657019302249,2.7084276676178,0.0596522688865662,924,"normal","normal","train"
2019-04-24 09:30:00,8.19999980926514,834,60.3999977111816,0.229999989271164,882,0.03051976300776,2.70013618469238,0.0594192184507847,925.666666666667,"normal","normal","train"
2019-04-24 09:45:00,8.19999980926514,834,60.5999984741211,0.229999989271164,882,0.0363533794879913,2.70233583450317,0.0595484636723995,927.333333333333,"normal","normal","train"
2019-04-24 10:00:00,8.19999980926514,834,60.7000007629395,0.229999989271164,882,0.0360773429274559,2.71063661575317,0.0595888793468475,926,"normal","normal","train"
2019-04-24 10:15:00,8.19999980926514,834,60.7000007629395,0.232333317399025,882,0.0317183323204517,2.71435189247131,0.0598709918558598,927,"normal","normal","train"
2019-04-24 10:30:00,8.19999980926514,834,61.0999984741211,0.239999994635582,882,0.0286543928086758,2.71294546127319,0.0597439147531986,928.666666666667,"normal","normal","train"
